target_id	length	eff_length	est_counts	tpm
Os07t0586550-00	2337	2029.49	0	0
Os04t0276600-01	1111	803.485	321	15.6164
Os07t0134400-01	1699	1391.49	615	17.2763
Os03t0719900-01	2524	2216.49	28.8444	0.508686
Os03t0719900-03	1920	1612.49	0	0
Os03t0719900-02	2225	1917.49	117.086	2.38685
Os03t0719900-04	2198	1890.49	562.07	11.6217
Os04t0303100-00	2508	2200.49	306	5.43571
Os06t0536333-00	540	238.222	5	0.820431
Os01t0269100-01	2263	1955.49	841	16.811
Os12t0529800-00	1686	1378.49	622.076	17.6398
Os02t0304500-00	1566	1258.49	0	0
Os04t0410400-01	1481	1173.49	428	14.2567
Os06t0720900-01	1135	827.485	5.76994	0.272561
Os04t0559000-00	2283	1975.49	3	0.0593609
Os07t0265600-01	1210	902.485	446	19.3174
Os01t0568400-00	684	378.067	0	0
Os02t0827500-01	1989	1681.49	616	14.3199
Os03t0855100-01	1623	1315.49	0	0
Os07t0515900-00	1239	931.485	92	3.86069
Os03t0682100-00	1905	1597.49	0	0
Os04t0662100-01	1932	1624.49	862	20.7417
Os07t0417800-01	3984	3676.49	87	0.924996
Os03t0157500-01	1515	1207.49	346	11.2008
Os07t0663900-01	903	595.916	16	1.04952
Os02t0682200-01	1133	825.485	0	0
Os06t0158300-01	3818	3510.49	300	3.34047
Os02t0811200-00	2352	2044.49	9	0.172073
Os02t0189150-00	386	108.902	0	0
Os09t0356800-01	2859	2551.49	133	2.03757
Os01t0918500-01	2834	2526.49	536	8.2928
Os04t0510700-01	1506	1198.49	500	16.3076
Os08t0465700-01	1692	1384.49	643	18.1542
Os02t0684400-01	764	457.502	1101	94.0692
Os07t0495150-00	1392	1084.49	10.7393	0.387085
Os04t0619400-01	1606	1298.49	1236	37.2079
Os05t0106600-02	1480	1172.49	566.431	18.884
Os05t0106600-01	1563	1255.49	3652.01	113.703
Os09t0325140-00	735	428.723	21	1.91468
Os04t0175300-01	6488	6180.49	89.2468	0.564448
Os04t0175300-02	4882	4574.49	115.291	0.985159
Os02t0467400-03	627	321.838	0	0
Os02t0467400-02	3329	3021.49	0	0
Os02t0467400-01	3985	3677.49	0	0
Os07t0648566-01	699	392.97	119.223	11.8592
Os04t0660100-01	1312	1004.49	23.969	0.932739
Os04t0660100-02	5845	5537.49	1.03097	0.00727756
Os06t0196900-02	1029	721.485	0	0
Os06t0196900-01	408	124.76	0	0
Os06t0196900-03	1129	821.485	1583.92	75.3681
Os02t0830200-01	396	115.922	60	20.232
Os07t0109800-00	384	107.484	0	0
Os06t0493001-00	1625	1317.49	0	0
Os02t0773800-01	2135	1827.49	176.205	3.76892
Os02t0773800-02	1014	706.485	117.795	6.51746
Os12t0143300-01	825	518.223	243	18.3292
Os05t0571800-01	668	362.224	135	14.5683
Os07t0673550-00	738	431.69	11.6916	1.05866
Os09t0452800-01	1447	1139.49	0	0
Os01t0586450-00	1021	713.485	0	0
Os02t0640300-01	1304	996.485	171	6.70778
Os03t0263300-01	1728	1420.49	1.11282	0.0306225
Os10t0115500-00	1525	1217.49	0	0
Os07t0604500-03	1174	866.485	236.081	10.6501
Os07t0604500-01	1181	873.485	4489.92	200.926
Os02t0710201-00	1367	1059.49	3.42212	0.126256
Os05t0533400-01	1565	1257.49	1	0.031085
Os10t0411800-01	736	429.712	9927	903.013
Os01t0807000-01	1840	1532.49	3.7558	0.0957987
Os08t0231100-01	2633	2325.49	68	1.14301
Os04t0224900-01	1398	1090.49	779	27.9236
Os03t0349700-00	336	76.8491	7.76355	3.94889
Os02t0128300-01	3503	3195.49	671	8.20803
Os02t0601100-01	592	287.869	937	127.233
Os02t0232050-00	616	311.164	11.1695	1.40313
Os04t0494100-02	1022	714.485	448	24.5097
Os08t0215300-01	3492	3184.49	1610	19.7624
Os12t0605200-01	1196	888.485	33	1.45183
Os11t0323860-01	638	332.64	0.5	0.0587555
Os09t0357300-01	1918	1610.49	102	2.47569
Os01t0651932-00	1581	1273.49	37	1.13569
Os11t0216000-01	1876	1568.49	436.538	10.8792
Os11t0216000-02	1723	1415.49	458.462	12.6605
Os10t0427600-01	1439	1131.49	0	0
Os07t0209600-00	906	598.916	0	0
Os01t0591000-02	1729	1421.49	12	0.329984
Os01t0591000-01	1854	1546.49	0	0
Os03t0823550-00	1557	1249.49	0	0
Os09t0482000-01	1321	1013.49	12	0.462825
Os01t0803300-01	1308	1000.49	0	0
Os12t0112000-01	1318	1010.49	190	7.34982
Os04t0192775-00	765	458.491	0	0
Os04t0379400-01	906	598.916	275	17.9482
Os08t0487000-02	777	470.433	100.662	8.36413
Os08t0487000-01	2143	1835.49	122.338	2.60534
Os04t0615850-00	3187	2879.49	212.077	2.87893
Os04t0108300-01	1016	708.485	263	14.5104
Os05t0495000-00	1354	1046.49	2	0.0747051
Os06t0147500-00	579	275.315	845.634	120.062
Os06t0576600-00	954	646.653	0	0
Os08t0518150-00	1293	985.485	0	0
Os01t0357900-01	729	422.776	1657	153.202
Os07t0422700-00	900	592.93	0	0
Os09t0111700-00	684	378.067	1	0.103392
Os01t0736400-01	3204	2896.49	225.702	3.04592
Os01t0736400-02	1698	1390.49	358	10.064
Os02t0614800-01	4226	3918.49	0	0
Os07t0520400-01	3180	2872.49	904	12.3017
Os04t0578700-02	504	204.881	33.8491	6.45802
Os04t0578700-01	2136	1828.49	1258.15	26.8964
Os08t0209000-00	814	507.3	976	75.2036
Os02t0672700-01	832	525.197	378	28.1334
Os02t0194600-00	1974	1666.49	125	2.93199
Os01t0350500-01	2146	1838.49	15	0.318922
Os03t0154700-01	969	661.62	11919.1	704.188
Os04t0474800-02	1346	1038.49	42.7617	1.60956
Os04t0474800-01	1033	725.485	3.86425	0.208205
Os04t0474800-03	1696	1388.49	20.374	0.573573
Os01t0949900-01	804	497.312	24	1.88641
Os01t0167900-01	1852	1544.49	519	13.1352
Os11t0312340-00	338	77.9769	229	114.795
Os02t0623766-00	1757	1449.49	0	0
Os04t0280650-00	1033	725.485	0	0
Os04t0453700-00	580	276.259	1	0.141494
Os06t0318700-02	649	343.48	13.0603	1.48629
Os06t0318700-01	1967	1659.49	708.119	16.6796
Os02t0651000-01	659	353.323	158	17.4799
Os12t0504900-00	497	198.535	0	0
Os03t0259900-01	3628	3320.49	360	4.23794
Os11t0216900-01	1383	1075.49	261.717	9.51219
Os11t0216900-02	1538	1230.49	57.9384	1.84053
Os11t0216900-03	1341	1033.49	330.345	12.4944
Os05t0472700-01	1431	1123.49	268.07	9.32685
Os01t0108800-01	2372	2064.49	466	8.82323
Os03t0621400-01	1795	1487.49	393	10.3275
Os02t0105500-02	1548	1240.49	40.6033	1.27945
Os02t0105500-01	1563	1255.49	2177.4	67.7921
Os04t0680400-01	1900	1592.49	514	12.6166
Os03t0633900-01	1206	898.485	481	20.9261
Os03t0792900-01	1158	850.485	623	28.6335
Os11t0425100-01	1174	866.485	0	0
Os11t0425100-02	3847	3539.49	53	0.585314
Os01t0509700-01	2011	1703.49	100	2.29464
Os01t0780400-02	2989	2681.49	894.957	13.0461
Os01t0775100-02	3587	3279.49	581.243	6.92797
Os01t0775100-01	3120	2812.49	824.757	11.4628
Os07t0298100-01	1444	1136.49	0	0
Os11t0643700-01	1745	1437.49	1015	27.6004
Os03t0678800-01	1245	937.485	1760	73.384
Os08t0130900-01	2565	2257.49	414	7.16851
Os06t0565200-00	996	688.503	6	0.340643
Os11t0705200-01	2215	1907.49	1268	25.9843
Os01t0291733-00	1168	860.485	0	0
Os05t0243300-01	779	472.433	1835	151.827
Os03t0791800-01	846	539.158	5682	411.945
Os03t0330000-01	2821	2513.49	1144	17.7911
Os04t0628100-02	1387	1079.49	7886.41	285.572
Os04t0628100-01	2495	2187.49	1203.59	21.5073
Os11t0145700-00	1127	819.485	28.0502	1.33797
Os03t0586900-01	2448	2140.49	705	12.8745
Os08t0392300-00	1147	839.485	0	0
Os01t0812600-01	977	669.57	37.7951	2.20644
Os08t0293200-01	1820	1512.49	45	1.16299
Os08t0391000-00	1012	704.485	8	0.443886
Os05t0280200-01	672	366.179	86.0215	9.18264
Os11t0626700-01	3307	2999.49	0	0
Os11t0626700-02	480	183.607	0	0
Os03t0262900-02	2112	1804.49	655.092	14.1906
Os03t0262900-01	3031	2723.49	28.9081	0.414904
Os04t0120350-00	823	516.223	0	0
Os01t0670100-01	2690	2382.49	122	2.00163
Os04t0349700-01	3200	2892.49	85	1.14869
Os11t0702000-01	938	630.701	0	0
Os06t0710800-01	2059	1751.49	81	1.80772
Os07t0206900-01	560	257.114	0	0
Os08t0490800-00	310	63.1337	0	0
Os02t0538700-01	1076	768.485	30.7394	1.56356
Os02t0538700-02	1051	743.485	24.2606	1.2755
Os01t0686800-02	1356	1048.49	10031	373.969
Os01t0686800-01	1285	977.485	0	0
Os08t0124750-00	2183	1875.49	0	0
Os07t0209700-01	780	473.421	125	10.3209
Os06t0253100-01	725	418.786	3	0.280016
Os03t0778000-01	1704	1396.49	306	8.56522
Os07t0124650-00	564	260.963	0	0
Os11t0138950-00	1448	1140.49	0	0
Os05t0361500-01	1962	1654.49	15	0.35439
Os01t0364450-00	621	316.038	0	0
Os10t0503200-02	2387	2079.49	14.1761	0.266474
Os10t0503200-01	2070	1762.49	160.824	3.5668
Os03t0756500-00	1251	943.485	95	3.93588
Os03t0233500-01	2481	2173.49	646	11.6179
Os10t0510500-01	1004	696.485	410	23.0105
Os09t0442800-01	1105	797.485	212.096	10.3959
Os09t0442800-03	492	194.138	11.1305	2.24109
Os09t0442800-02	2128	1820.49	102.773	2.20672
Os11t0119800-00	1592	1284.49	0	0
Os03t0680300-00	909	601.87	0	0
Os01t0338600-01	1362	1054.49	619	22.9458
Os03t0164200-01	655	349.385	1142	127.766
Os10t0141400-00	975	667.587	16	0.93684
Os02t0324300-01	1322	1014.49	1576	60.7245
Os09t0269000-00	407	124.011	2	0.630409
Os02t0522700-01	1945	1637.49	826	19.7177
Os08t0447000-01	2245	1937.49	2851	57.5191
Os04t0405100-01	1257	949.485	1647.48	67.8244
Os10t0193100-00	636	330.69	0	0
Os04t0218701-00	1041	733.485	92.7001	4.94017
Os08t0422401-00	606	301.394	7	0.907855
Os06t0281300-01	2509	2201.49	0	0
Os07t0103200-01	1297	989.485	799	31.5639
Os06t0698859-01	2540	2232.49	808	14.1474
Os01t0593600-01	1395	1087.49	421	15.1325
Os05t0119200-01	864	557.116	453	31.7838
Os01t0965900-01	1015	707.485	528	29.1722
Os07t0120200-00	1125	817.485	53	2.53425
Os06t0198700-01	1058	750.485	440	22.9173
Os11t0631100-00	1077	769.485	0	0
Os03t0267850-00	672	366.179	0	0
Os12t0616200-01	1010	702.485	2624	146.009
Os12t0539751-00	1098	790.485	99	4.89547
Os02t0699850-01	1111	803.485	42.1782	2.05193
Os09t0292300-00	1206	898.485	0	0
Os07t0681200-01	852	545.158	30	2.15106
Os08t0162400-01	1953	1645.49	375.611	8.92272
Os08t0162400-02	1873	1565.49	43.1776	1.07811
Os02t0129800-01	581	277.217	173	24.3938
Os07t0656800-01	1596	1288.49	117	3.54944
Os05t0313500-01	1340	1032.49	1106	41.8721
Os01t0963800-01	735	428.723	54	4.92346
Os01t0904400-01	4093	3785.49	690.491	7.13
Os05t0407550-01	437	147.35	75.3959	20.0009
Os11t0594000-01	1837	1529.49	243	6.21033
Os05t0185650-01	738	431.69	260	23.5426
Os10t0552700-01	627	321.838	7	0.850188
Os06t0668400-01	1482	1174.49	3	0.0998452
Os09t0114700-00	682	376.086	4	0.415745
Os02t0761400-01	675	369.169	1007	106.625
Os06t0125800-01	1057	749.485	115.643	6.03126
Os12t0264800-01	1038	730.485	48	2.56852
Os01t0717601-00	711	404.9	0	0
Os03t0790600-01	2352	2044.49	2114.15	40.4209
Os03t0790600-02	2033	1725.49	366.873	8.31108
Os03t0790600-03	707	400.94	25.0798	2.44511
Os04t0690800-01	1113	805.485	49	2.37789
Os12t0606900-01	2729	2421.49	331	5.34318
Os09t0134500-02	3569	3261.49	811.168	9.72185
Os09t0134500-01	2943	2635.49	4.83198	0.0716668
Os12t0590066-00	487	189.734	1	0.206019
Os03t0165100-00	2187	1879.49	133	2.76609
Os09t0244900-01	978	670.554	428.147	24.9582
Os09t0244900-02	934	626.701	60.2597	3.75855
Os09t0244900-03	2891	2583.49	89.3232	1.35149
Os09t0244900-04	1007	699.485	43.2698	2.41802
Os07t0142700-01	1596	1288.49	5	0.151685
Os04t0681400-01	2519	2211.49	1418.88	25.0793
Os04t0413000-00	1917	1609.49	57	1.38434
Os11t0115800-01	1056	748.485	557	29.0888
Os12t0498400-01	1002	694.485	397.96	22.399
Os12t0498400-02	996	688.503	172.04	9.76738
Os12t0244150-00	326	71.3614	1.00638	0.551257
Os03t0323200-02	2912	2604.49	35.678	0.535467
Os03t0323200-03	1574	1266.49	21.721	0.670398
Os03t0323200-01	4227	3919.49	47.3899	0.472618
Os03t0323200-04	4164	3856.49	5.21103	0.0528184
Os03t0231000-00	426	138.413	15	4.23611
Os10t0363700-01	2950	2642.49	4	0.0591699
Os10t0564100-01	1157	849.485	379.313	17.454
Os06t0274000-01	659	353.323	1073	118.708
Os07t0657200-04	2030	1722.49	2909.85	66.0341
Os07t0657200-03	2225	1917.49	1086.73	22.1535
Os07t0657200-02	3876	3568.49	380.97	4.17311
Os07t0657200-01	3905	3597.49	1211.45	13.1632
Os03t0851000-01	944	636.685	625.924	38.4282
Os03t0851000-02	803	496.312	2459.08	193.674
Os05t0135700-01	1584	1276.49	14984.5	458.861
Os05t0135700-02	1486	1178.49	318.457	10.5628
Os05t0439200-01	802	495.312	166	13.1003
Os06t0659600-01	1518	1210.49	3.19889	0.103298
Os02t0661800-01	1706	1398.49	158	4.41624
Os01t0533400-01	2864	2556.49	0	0
Os03t0400901-00	1250	942.485	25	1.03686
Os03t0427000-01	1424	1116.49	422	14.7745
Os08t0549100-01	1228	920.485	3883	164.894
Os09t0400300-01	1912	1604.49	61.2845	1.49303
Os03t0780900-01	2098	1790.49	301	6.57127
Os02t0620533-00	1452	1144.49	0	0
Os12t0117700-01	423	136.132	82	23.5454
Os03t0655100-00	940	632.701	3821	236.065
Os05t0324600-01	1050	742.485	0	0
Os12t0156400-01	1484	1176.49	1079	35.8499
Os10t0213700-01	710	403.92	0	0
Os06t0199200-04	2139	1831.49	1717.77	36.6619
Os06t0199200-05	3176	2868.49	69.4873	0.946905
Os06t0199200-03	2519	2211.49	319.223	5.6424
Os06t0199200-01	2400	2092.49	7.8716	0.147046
Os06t0199200-06	1094	786.485	728.648	36.2143
Os06t0545900-01	2550	2242.49	83.4923	1.45536
Os11t0428700-00	728	421.776	4	0.370708
Os09t0327575-00	1581	1273.49	0	0
Os01t0100650-00	564	260.963	6.77661	1.01505
Os01t0126000-01	1131	823.485	0	0
Os09t0436300-01	1655	1347.49	413.276	11.9886
Os01t0770200-01	1922	1614.49	20	0.484227
Os12t0105850-01	1735	1427.49	0	0
Os01t0248600-01	1221	913.485	526	22.508
Os08t0190100-01	934	626.701	6	0.374235
Os01t0111600-01	1036	728.485	54	2.89752
Os03t0772300-01	2140	1832.49	498	10.6229
Os02t0662900-00	1782	1474.49	0	0
Os05t0246450-00	366	95.2427	0	0
Os01t0666400-01	1022	714.485	3	0.164127
Os01t0736551-01	3968	3660.49	197.294	2.10683
Os03t0415200-01	1639	1331.49	61	1.7908
Os01t0500100-00	465	170.616	1	0.229104
Os08t0528500-01	1085	777.485	71	3.5696
Os05t0197900-01	2160	1852.49	2	0.0422016
Os12t0529900-01	964	656.637	474.924	28.2718
Os06t0128400-01	1450	1142.49	287	9.81939
Os06t0157700-01	847	540.158	0	0
Os03t0632800-01	2051	1743.49	426	9.55091
Os01t0785700-02	1775	1467.49	502.165	13.376
Os01t0785700-01	2078	1770.49	257.835	5.6925
Os01t0920100-01	1107	799.485	566	27.6732
Os12t0574700-00	2104	1796.49	178	3.87302
Os01t0178850-00	277	48.4337	0	0
Os01t0817700-01	2026	1718.49	10726.7	243.991
Os01t0817700-02	1945	1637.49	609.301	14.5448
Os04t0162600-01	1354	1046.49	7	0.261468
Os04t0202200-02	2932	2624.49	67.2684	1.00189
Os04t0202200-01	3100	2792.49	99.7316	1.39603
Os01t0929500-01	2260	1952.49	474	9.48951
Os01t0929500-02	2005	1697.49	0	0
Os09t0250700-01	2578	2270.49	107	1.84212
Os02t0735900-01	861	554.13	948	66.8729
Os10t0561600-01	708	401.94	52	5.05703
Os04t0226633-00	2458	2150.49	0	0
Os08t0114400-01	1234	926.485	5.38494	0.227193
Os01t0801200-02	1593	1285.49	391.629	11.9086
Os01t0801200-01	1621	1313.49	328.371	9.77223
Os12t0187500-00	1653	1345.49	119	3.45718
Os06t0110200-01	554	251.397	24	3.73168
Os04t0337000-01	4555	4247.49	545	5.01554
Os08t0513100-01	518	217.681	99	17.7774
Os07t0218200-01	1623	1315.49	0	0
Os02t0689900-01	2237	1929.49	10	0.202587
Os01t0302250-01	704	397.94	1	0.0982281
Os05t0548100-02	1040	732.485	2950	157.426
Os03t0113200-01	1687	1379.49	1	0.0283359
Os02t0710300-01	1397	1089.49	132.578	4.75667
Os09t0315800-01	1706	1398.49	375.561	10.4973
Os09t0315800-02	1681	1373.49	79.4391	2.26081
Os12t0639150-00	451	158.955	0	0
Os09t0406900-01	905	597.916	46.0575	3.01102
Os09t0406900-02	2337	2029.49	27.9425	0.538187
Os08t0138400-00	628	322.813	1	0.121088
Os02t0761700-01	1352	1044.49	283	10.591
Os04t0674300-02	1174	866.485	5.11629e-008	2.30806e-009
Os04t0674300-01	1899	1591.49	207	5.08418
Os02t0550800-01	1869	1561.49	17.7738	0.444935
Os03t0135700-02	1382	1074.49	0	0
Os03t0135700-01	1467	1159.49	244	8.2258
Os01t0144100-01	873	566.06	20	1.38109
Os05t0244700-01	1200	892.485	4452.07	194.991
Os05t0244700-02	1204	896.485	792.934	34.5738
Os09t0440200-02	1282	974.485	223.854	8.9793
Os09t0440200-01	2062	1754.49	358.146	7.97928
Os11t0186500-00	1883	1575.49	0	0
Os10t0104000-01	4083	3775.49	4	0.0414134
Os01t0198702-01	1238	930.485	31	1.30228
Os10t0536500-01	774	467.433	0	0
Os12t0133300-00	1614	1306.49	0	0
Os04t0182300-00	2277	1969.49	0	0
Os12t0637300-01	2148	1840.49	78.2011	1.66086
Os12t0173300-00	2021	1713.49	86	1.96188
Os01t0725900-01	895	587.945	0	0
Os03t0152900-01	3107	2799.49	256	3.5745
Os10t0501900-01	1515	1207.49	0	0
Os09t0406000-00	737	430.69	0	0
Os04t0620400-01	2331	2023.49	367	7.08956
Os02t0141100-00	3400	3092.49	721	9.11341
Os10t0520100-00	1260	952.485	198	8.12569
Os07t0220333-00	1395	1087.49	0	0
Os07t0614600-01	1963	1655.49	193	4.55707
Os05t0587700-01	1980	1672.49	60	1.4023
Os01t0252600-00	1156	848.485	2	0.092138
Os11t0648700-01	1879	1571.49	1	0.0248739
Os10t0116701-00	1203	895.485	0	0
Os02t0189100-01	689	383.048	1116	113.885
Os06t0642900-01	1455	1147.49	3312	112.823
Os11t0308100-01	2820	2512.49	1198	18.6383
Os08t0298901-01	4321	4013.49	35	0.340879
Os08t0105600-00	876	569.032	0	0
Os07t0618700-01	1236	928.485	533	22.4391
Os10t0346200-01	1478	1170.49	777.589	25.9679
Os07t0278866-00	922	614.84	42.0584	2.67389
Os03t0228500-01	1022	714.485	390	21.3366
Os02t0736700-00	379	103.982	3.5859	1.34801
Os10t0430700-01	1097	789.485	121	5.99094
Os02t0774200-01	513	213.055	70	12.8428
Os01t0706900-01	1777	1469.49	10	0.266004
Os10t0149800-00	904	596.916	0	0
Os01t0277100-01	547	244.799	10.6667	1.70322
Os03t0438000-01	800	493.312	59	4.67502
Os11t0164000-01	2010	1702.49	0	0
Os07t0512000-01	1171	863.485	1	0.0452687
Os05t0299500-01	1563	1255.49	851	26.4954
Os06t0666500-00	908	600.886	5	0.325261
Os03t0620500-01	2078	1770.49	0	0
Os07t0586700-01	2163	1855.49	328	6.90987
Os05t0350700-01	4481	4173.49	1731	16.2126
Os05t0350700-02	3697	3389.49	0	0
Os06t0336500-01	3632	3324.49	0	0
Os02t0670100-00	1427	1119.49	2.26348	0.0790335
Os12t0505950-00	500	201.262	0	0
Os03t0815800-01	1070	762.485	1193.81	61.2006
Os03t0815800-03	258	41.583	53.1945	50.004
Os06t0705250-00	1763	1455.49	0	0
Os07t0110900-01	655	349.385	642	71.8265
Os06t0343000-01	1417	1109.49	145	5.10858
Os03t0711250-01	2726	2418.49	120	1.93951
Os11t0231600-01	1724	1416.49	24	0.662297
Os11t0550800-01	577	273.384	160	22.8771
Os02t0497600-01	1663	1355.49	53	1.52839
Os06t0646801-01	1042	734.485	42	2.23522
Os07t0620600-01	1730	1422.49	7.00359	0.192454
Os01t0140500-01	499	200.339	4090	798.013
Os09t0412300-01	837	530.184	756	55.7376
Os03t0343900-01	665	359.26	0	0
Os02t0712512-00	1543	1235.49	0	0
Os11t0619800-01	1358	1050.49	35	1.30236
Os06t0629362-01	5949	5641.49	18.4249	0.127663
Os03t0144500-01	1541	1233.49	85	2.69363
Os07t0489100-00	1056	748.485	0	0
Os11t0127000-01	5332	5024.49	7	0.0544578
Os09t0519000-01	1404	1096.49	0	0
Os12t0502000-01	983	675.52	2008	116.193
Os01t0303100-01	1239	931.485	1	0.041964
Os10t0531300-01	965	657.637	20.8437	1.23891
Os01t0185200-02	619	314.069	22.1259	2.75378
Os01t0185200-03	2732	2424.49	2657.07	42.8387
Os01t0185200-01	743	436.658	57.8076	5.17484
Os10t0108800-00	1344	1036.49	0	0
Os11t0256300-01	874	567.06	1323	91.1978
Os01t0899000-01	1691	1383.49	850	24.0158
Os06t0601600-00	1868	1560.49	33	0.826623
Os02t0643900-00	1027	719.485	0	0
Os02t0462300-00	693	387.019	19	1.919
Os06t0554300-01	1627	1319.49	509	15.0788
Os06t0168800-02	1275	967.485	323.002	13.0501
Os06t0168800-01	1662	1354.49	188.998	5.45426
Os10t0400800-02	1220	912.485	604.355	25.8893
Os10t0400800-01	2055	1747.49	916.645	20.5041
Os10t0529450-00	676	370.132	31.7547	3.35355
Os10t0460766-00	1242	934.485	0	0
Os09t0535000-01	2148	1840.49	838.893	17.8167
Os09t0535000-03	839	532.171	0	0
Os09t0535000-02	1291	983.485	3152.11	125.281
Os01t0192000-01	1991	1683.49	6538.49	151.817
Os01t0192000-02	1264	956.485	1220.85	49.8929
Os02t0605000-01	1557	1249.49	0	0
Os02t0443001-00	1138	830.485	0	0
Os03t0218300-01	2049	1741.49	94	2.1099
Os07t0110500-01	683	377.076	529	54.8378
Os11t0115400-01	777	470.433	12910.3	1072.73
Os07t0553800-00	1058	750.485	3	0.156254
Os02t0739650-00	512	212.148	4.0972	0.754922
Os04t0276200-01	1806	1498.49	0	0
Os04t0658300-01	1692	1384.49	32	0.903473
Os02t0657550-01	504	204.881	59	11.2565
Os09t0103200-01	2188	1880.49	603	12.5343
Os02t0211800-00	3159	2851.49	368.271	5.04836
Os05t0403200-00	1147	839.485	9.24356	0.430407
Os08t0235600-00	1227	919.485	0	0
Os03t0107500-00	1290	982.485	24	0.954857
Os03t0680700-00	1047	739.485	188	9.9376
Os09t0548700-01	2907	2599.49	0	0
Os02t0714500-02	2551	2243.49	582.804	10.1544
Os02t0714500-01	3931	3623.49	186.707	2.01413
Os02t0714500-03	485	187.954	34.4892	7.17273
Os03t0153500-00	987	679.52	0	0
Os02t0513700-00	2797	2489.49	0	0
Os03t0236300-00	1050	742.485	22	1.15821
Os09t0558600-01	1417	1109.49	0	0
Os02t0770700-01	3724	3416.49	656	7.50547
Os03t0310500-01	1402	1094.49	664	23.7144
Os02t0585566-00	792	485.361	39	3.14089
Os05t0113500-05	1136	828.485	1345.53	63.4839
Os05t0113500-03	1685	1377.49	466.208	13.2296
Os05t0113500-04	1664	1356.49	3464.26	99.8271
Os04t0485200-01	1261	953.485	400	16.3983
Os04t0604600-01	1528	1220.49	562	17.9994
Os04t0144300-00	1399	1091.49	1	0.0358126
Os02t0550050-00	2091	1783.49	0	0
Os02t0124600-00	963	655.637	0	0
Os01t0540800-01	3463	3155.49	1170	14.4935
Os06t0599600-01	453	160.537	1	0.243489
Os04t0548300-02	741	434.669	401.548	36.1104
Os04t0548300-01	1499	1191.49	708.452	23.2421
Os03t0820900-01	2363	2055.49	922.848	17.5497
Os06t0693200-02	1064	756.485	0	0
Os06t0693200-01	1567	1259.49	130	4.03463
Os03t0601500-01	486	188.822	0	0
Os12t0293100-01	2175	1867.49	14.2317	0.297889
Os12t0293100-02	4614	4306.49	332.768	3.02045
Os04t0182875-00	576	272.425	0	0
Os10t0397433-00	615	310.179	0	0
Os10t0335000-01	812	505.3	0	0
Os03t0264950-00	1891	1583.49	0	0
Os10t0158475-00	914	606.855	0	0
Os12t0538300-01	2236	1928.49	820	16.6208
Os11t0557000-01	738	431.69	282	25.5347
Os12t0490000-01	1633	1325.49	164	4.8364
Os06t0659500-01	392	113.038	537	185.696
Os03t0782400-00	486	188.822	0	0
Os06t0121200-00	2400	2092.49	0	0
Os01t0137266-00	586	282.062	0	0
Os02t0734600-02	1058	750.485	137	7.13562
Os02t0734600-01	1567	1259.49	0	0
Os01t0276400-01	1316	1008.49	467	18.1009
Os02t0131100-01	1746	1438.49	6.41135	0.17422
Os02t0131100-02	1736	1428.49	24.5886	0.672841
Os01t0718000-01	685	379.057	5	0.515607
Os04t0556300-01	807	500.3	16249.4	1269.58
Os04t0556300-02	528	226.949	0	0
Os02t0131800-01	1874	1566.49	295	7.36121
Os01t0884900-01	547	244.799	225	35.9274
Os11t0485000-00	1147	839.485	0	0
Os05t0492300-00	1351	1043.49	0	0
Os12t0576900-01	2649	2341.49	535	8.93132
Os06t0484800-00	3035	2727.49	22	0.315293
Os07t0523500-01	355	88.2052	0	0
Os07t0523500-02	676	370.132	3713.14	392.137
Os07t0523500-03	223	30.8905	0	0
Os02t0772600-00	908	600.886	15.1191	0.983531
Os07t0669650-01	1057	749.485	1291.02	67.3324
Os12t0497400-01	1371	1063.49	776.201	28.5296
Os12t0497400-02	1120	812.485	338.624	16.2913
Os02t0532300-02	1409	1101.49	1637.41	58.1077
Os02t0532300-01	558	255.217	23.5853	3.6123
Os06t0132300-01	745	438.636	37	3.29724
Os03t0578900-00	1638	1330.49	19	0.558209
Os08t0176800-01	1748	1440.49	1637	44.4215
Os04t0479000-01	1696	1388.49	2.34169	0.0659237
Os04t0479000-02	1785	1477.49	229.658	6.07592
Os10t0540000-01	444	153.08	10.1674	2.59624
Os01t0920800-00	783	476.409	2	0.164098
Os01t0838350-01	385	108.169	33	11.9251
Os03t0659233-00	252	39.5547	0	0
Os10t0205700-01	1030	722.485	64	3.46262
Os06t0169600-00	441	150.628	0	0
Os06t0151025-00	1479	1171.49	191.335	6.38427
Os05t0555450-00	509	209.418	8	1.49324
Os02t0665250-01	531	229.751	1	0.170136
Os03t0737600-01	1930	1622.49	390	9.39587
Os08t0546467-00	794	487.349	0	0
Os10t0195050-00	293	55.1223	0	0
Os08t0140300-01	1866	1558.49	17	0.426383
Os12t0182300-01	3607	3299.49	918	10.8755
Os03t0370400-01	950	642.669	36	2.18962
Os07t0684900-01	1282	974.485	439	17.6093
Os07t0115700-00	1605	1297.49	0	0
Os09t0279900-00	291	54.2459	7	5.04411
Os11t0271000-02	1257	949.485	163.954	6.74973
Os11t0271000-01	951	643.653	19.0463	1.15668
Os02t0682700-00	393	113.754	0	0
Os01t0299200-00	1233	925.485	52	2.19628
Os03t0839100-01	1732	1424.49	1107	30.3769
Os03t0109900-01	2794	2486.49	1649.57	25.9322
Os03t0109900-03	1821	1513.49	491.427	12.6921
Os03t0109900-02	1440	1132.49	0	0
Os07t0587200-01	1127	819.485	74	3.52975
